Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
0b507d1f,B,City A,Member,Male,Fashion,169.71,7,59.4,1247.37,2024-11-11,23:31:15,Credit Card,1187.97,4.76,59.4,8.6
a999ebfd,B,City B,Normal,Female,Home,278.79,10,139.4,2927.3,2025-01-21,15:37:24,E-wallet,2787.9,4.76,139.4,6.5
c4f1a35c,A,City B,Member,Female,Home,265.35,8,106.14,2228.94,2024-12-26,00:36:10,Credit Card,2122.8,4.76,106.14,8.9
7f8249d9,B,City A,Member,Male,Beauty,89.33,4,17.87,375.19,2024-10-18,15:38:18,Cash,357.32,4.76,17.87,6.0
0ce8f637,C,City A,Member,Male,Fashion,59.85,6,17.96,377.06,2024-10-19,01:32:46,Cash,359.1,4.76,17.96,8.8
476d03be,A,City C,Normal,Female,Home,345.33,2,34.53,725.19,2025-04-06,22:45:43,Cash,690.66,4.76,34.53,4.5
c716e672,A,City A,Normal,Male,Beauty,214.61,10,107.31,2253.41,2025-05-29,20:20:22,E-wallet,2146.1,4.76,107.31,8.8
6f2c2270,C,City A,Normal,Male,Fashion,163.33,1,8.17,171.5,2025-04-22,18:59:31,Credit Card,163.33,4.76,8.17,8.6
6dd063f2,C,City C,Normal,Female,Fashion,315.98,1,15.8,331.78,2025-01-07,00:34:38,Credit Card,315.98,4.76,15.8,7.9
97f1d88d,C,City A,Normal,Male,Sports,157.3,7,55.06,1156.16,2024-12-19,11:49:03,E-wallet,1101.1,4.76,55.06,7.1
2af3d1ec,B,City A,Normal,Female,Fashion,470.25,6,141.08,2962.58,2024-08-09,09:13:54,E-wallet,2821.5,4.76,141.08,8.9
d28688f0,B,City B,Member,Male,Sports,399.45,3,59.92,1258.27,2025-07-10,17:12:33,Cash,1198.35,4.76,59.92,8.5
d4e877c5,B,City B,Normal,Male,Fashion,469.11,1,23.46,492.57,2025-06-21,15:05:46,E-wallet,469.11,4.76,23.46,8.7
81133ddb,B,City C,Normal,Male,Beauty,203.72,1,10.19,213.91,2024-09-24,18:33:21,E-wallet,203.72,4.76,10.19,5.2
f467b3bf,A,City C,Member,Female,Electronic,206.28,6,61.88,1299.56,2025-04-26,01:24:04,E-wallet,1237.68,4.76,61.88,7.5
da0d2759,A,City B,Normal,Female,Beauty,459.46,7,160.81,3377.03,2024-12-15,17:25:12,Cash,3216.22,4.76,160.81,7.8
7e61b4da,A,City A,Member,Male,Beauty,130.74,6,39.22,823.66,2025-02-04,16:59:37,Credit Card,784.44,4.76,39.22,6.3
f3e12f6b,B,City C,Member,Male,Electronic,350.99,9,157.95,3316.86,2025-03-13,00:39:41,Cash,3158.91,4.76,157.95,9.0
868f90d5,A,City A,Normal,Male,Beauty,486.4,5,121.6,2553.6,2024-09-14,01:27:40,E-wallet,2432.0,4.76,121.6,5.4
d6852623,A,City A,Member,Male,Beauty,243.0,4,48.6,1020.6,2024-08-28,08:25:59,E-wallet,972.0,4.76,48.6,6.2
f15b7a20,B,City B,Member,Male,Sports,319.21,8,127.68,2681.36,2025-05-15,18:26:51,Credit Card,2553.68,4.76,127.68,7.9
5400c32b,A,City B,Member,Male,Fashion,207.62,6,62.29,1308.01,2025-05-06,23:14:34,Cash,1245.72,4.76,62.29,4.4
1f13c0ca,A,City A,Member,Female,Sports,241.18,2,24.12,506.48,2024-12-17,10:48:17,Credit Card,482.36,4.76,24.12,9.1
c0b8741f,A,City B,Member,Male,Sports,59.63,7,20.87,438.28,2025-06-12,16:09:23,E-wallet,417.41,4.76,20.87,6.1
9d56eb2e,B,City B,Normal,Female,Beauty,25.26,10,12.63,265.23,2025-01-12,18:04:53,E-wallet,252.6,4.76,12.63,5.0
a5a746bb,A,City B,Member,Male,Beauty,353.7,5,88.43,1856.93,2025-02-27,20:02:39,Credit Card,1768.5,4.76,88.43,8.4
bc5644f1,B,City A,Normal,Female,Sports,17.55,1,0.88,18.43,2024-09-02,09:31:03,E-wallet,17.55,4.76,0.88,9.5
c36adfe6,B,City B,Member,Male,Sports,369.06,6,110.72,2325.08,2025-02-03,20:22:30,Cash,2214.36,4.76,110.72,5.5
248ff787,A,City B,Normal,Female,Fashion,362.78,6,108.83,2285.51,2025-02-01,06:23:07,E-wallet,2176.68,4.76,108.83,6.1
dc5d8c25,B,City B,Normal,Male,Sports,408.02,10,204.01,4284.21,2024-08-07,00:47:29,Cash,4080.2,4.76,204.01,5.8
4a491689,A,City B,Normal,Female,Electronic,82.31,6,24.69,518.55,2025-02-19,06:29:47,Cash,493.86,4.76,24.69,9.5
2b5c69b6,B,City A,Member,Male,Electronic,57.38,3,8.61,180.75,2024-12-25,06:57:58,Cash,172.14,4.76,8.61,5.8
af5eeb13,C,City A,Member,Male,Fashion,486.5,2,48.65,1021.65,2025-05-10,00:21:52,E-wallet,973.0,4.76,48.65,6.7
c9a8547e,A,City B,Normal,Female,Fashion,39.51,10,19.75,414.85,2024-11-13,20:32:21,E-wallet,395.1,4.76,19.75,4.9
f65a61eb,C,City A,Member,Male,Fashion,311.41,7,108.99,2288.86,2025-01-03,09:20:35,E-wallet,2179.87,4.76,108.99,5.3
